COUNTRY,GENDER,AGE,MARITAL,EMPLOYMENT,INCOME,RELG_NOW,SPIRIT_NOW,AFFILIATION,SBS,EDAS,DAQ,LE_Sum,DASS_Sum,EX_Sum,RELBEH_Sum,LOCUS_Sum,SWLS_Sum,GOD_pSum,GOD_nSum
USA,2,34,1,1,7,0,0,Atheist,-4.0,-3.0,2.8,0.0,37.0,11,0.0,-24,-12.0,20.0,10.0
USA,2,28,1,1,5,0,0,Atheist,-4.0,1.083333333,2.133333333,1.0,56.0,18,0.0,-24,-10.0,0.0,0.0
USA,2,53,5,1,5,0,0,Atheist,-4.0,-0.25,4.333333333,3.0,45.0,10,0.0,-24,-12.0,-8.0,18.0
USA,1,29,1,1,5,0,0,Atheist,-4.0,-2.25,2.666666667,2.0,26.0,9,0.0,-24,6.0,17.0,7.0
USA,2,32,3,1,7,0,0,Atheist,-4.0,1.083333333,3.0,3.0,21.0,6,0.0,-24,14.0,-28.0,-28.0
USA,1,61,5,3,2,0,0,Atheist,-4.0,4.0,5.866666667,11.0,33.0,13,7.0,-24,-10.0,15.0,-6.0
USA,1,52,5,2,3,0,1,Atheist,-2.0,-4.0,0.8,6.0,21.0,10,0.0,-24,4.0,0.0,0.0
USA,2,30,1,1,4,0,0,Atheist,-4.0,-2.916666667,1.466666667,2.0,31.0,8,3.0,-24,-3.0,15.0,-12.0
USA,1,31,3,1,5,0,0,Atheist,-4.0,-3.833333333,2.4,7.0,40.0,11,0.0,-24,6.0,5.0,13.0
USA,1,65,1,3,3,0,4,Atheist,-3.333333333,-3.666666667,3.4,11.0,27.0,13,0.0,-24,-13.0,28.0,24.0
USA,2,37,2,1,4,0,6,Atheist,3.333333333,-0.25,5.2,9.0,44.0,18,2.0,-20,-2.0,-1.0,11.0
USA,2,65,1,1,4,0,0,Atheist,-3.333333333,-4.0,0.8,2.0,21.0,5,1.0,-24,8.0,28.0,-20.0
USA,2,50,1,2,2,0,0,Atheist,-4.0,1.5,2.733333333,6.0,52.0,12,4.0,-24,-14.0,8.0,-13.0
USA,2,30,2,1,6,0,0,Atheist,-3.833333333,-3.083333333,3.8,7.0,29.0,10,5.0,-24,6.0,10.0,8.0
USA,2,36,1,2,6,0,2,Atheist,-4.0,-4.0,0.4,2.0,27.0,5,0.0,-24,15.0,21.0,-28.0
USA,2,26,1,1,8,0,0,Atheist,-4.0,1.833333333,5.4,16.0,62.0,18,0.0,-24,8.0,19.0,11.0
USA,2,30,3,5,5,0,0,Atheist,-1.333333333,0.666666667,1.333333333,1.0,41.0,8,0.0,-24,10.0,28.0,-17.0
USA,1,34,1,1,4,0,0,Atheist,-4.0,4.0,2.333333333,6.0,28.0,12,5.0,-24,6.0,8.0,20.0
USA,1,20,2,5,3,0,0,Atheist,-4.0,1.0,5.466666667,7.0,50.0,14,0.0,-24,0.0,-28.0,-28.0
Russia,1,32,2,1,5,0,0,Agnostic,-3.333333333,-1.25,5.2,53.0,22.0,15,3.0,-24,2.0,28.0,-28.0
Brazil,1,20,2,5,5,0,2,Agnostic,-1.666666667,-2.416666667,3.866666667,56.0,28.0,16,0.0,-24,6.0,14.0,-6.0
Turkey,2,35,3,1,7,0,1,Agnostic,-1.0,-0.916666667,3.4,54.0,34.0,9,6.0,-23,8.0,0.0,0.0
Turkey,2,37,2,1,6,0,2,Agnostic,-1.333333333,3.0,4.8,54.0,35.0,9,0.0,-24,-14.0,9.0,9.0
Turkey,2,30,3,1,6,4,7,Agnostic,3.5,-0.083333333,3.733333333,50.0,72.0,14,10.0,1,-5.0,28.0,-28.0
Turkey,2,48,3,1,6,0,0,Agnostic,-3.0,-3.333333333,0.866666667,54.0,45.0,7,5.0,-24,6.0,22.0,25.0
Turkey,2,24,1,1,5,0,6,Agnostic,0.0,0.0,4.0,56.0,42.0,15,0.0,0,0.0,0.0,0.0
Brazil,2,18,1,4,2,0,5,Agnostic,0.166666667,-3.0,2.733333333,52.0,33.0,11,5.0,-22,-5.0,0.0,0.0
Turkey,2,44,3,1,7,4,4,Agnostic,1.166666667,-2.833333333,2.733333333,49.0,40.0,9,6.0,5,2.0,18.0,-21.0
Turkey,1,33,3,7,5,0,5,Agnostic,0.166666667,2.0,5.066666667,54.0,47.0,13,0.0,-24,-2.0,23.0,-9.0
Turkey,1,21,1,"4,7",6,2,3,Agnostic,2.5,1.666666667,6.6,53.0,44.0,10,3.0,11,13.0,10.0,5.0
Brazil,1,27,3,1,5,5,8,Agnostic,1.333333333,-2.666666667,4.266666667,51.0,52.0,20,14.0,3,-6.0,13.0,-16.0
Russia,2,35,3,1,1,0,5,Agnostic,0.0,-2.0,3.133333333,48.0,45.0,9,4.0,-24,-3.0,28.0,-28.0
Russia,2,25,2,1,4,0,0,Agnostic,-0.666666667,-1.833333333,0.066666667,47.0,43.0,11,2.0,-24,-10.0,6.0,1.0
Brazil,2,59,3,7,6,3,6,Agnostic,1.0,1.25,5.333333333,52.0,41.0,10,17.0,-9,5.0,-12.0,-12.0
Brazil,2,27,2,1,7,1,2,Agnostic,1.166666667,3.0,6.533333333,50.0,36.0,19,1.0,-22,6.0,28.0,-10.0
Brazil,1,55,5,1,6,0,5,Agnostic,3.666666667,-1.416666667,4.666666667,45.0,79.0,16,7.0,9,5.0,5.0,-18.0
Brazil,1,43,5,1,6,0,0,Agnostic,-0.333333333,-2.833333333,2.066666667,51.0,49.0,11,0.0,-24,5.0,19.0,24.0
Brazil,2,34,1,1,7,2,4,Agnostic,2.0,-1.333333333,2.8,52.0,43.0,15,7.0,-1,-2.0,15.0,12.0
Brazil,1,35,1,4,6,0,1,Agnostic,2.666666667,-3.583333333,2.8,55.0,55.0,11,12.0,-6,-8.0,0.0,-16.0
China,1,25,2,1,6,6,7,Agnostic,2.833333333,2.416666667,6.266666667,52.0,63.0,15,31.0,14,11.0,16.0,18.0
Thailand,1,22,1,7,5,2,2,Agnostic,0.166666667,3.25,3.533333333,49.0,51.0,11,5.0,-16,7.0,4.0,0.0
India,1,21,1,4,6,0,1,Agnostic,-2.166666667,1.666666667,4.866666667,48.0,40.0,14,8.0,-24,-6.0,-10.0,12.0
India,1,23,2,4,6,3,4,Agnostic,0.333333333,0.0,0.066666667,57.0,46.0,16,9.0,0,-3.0,2.0,0.0
China,2,41,3,1,6,0,1,Agnostic,1.166666667,-0.916666667,4.066666667,57.0,37.0,11,2.0,0,-8.0,8.0,-14.0
China,1,30,3,1,4,0,0,Agnostic,-1.333333333,3.0,6.0,56.0,51.0,13,4.0,-24,5.0,10.0,-13.0
China,1,34,3,1,7,0,1,Agnostic,-2.833333333,1.333333333,5.066666667,55.0,42.0,10,3.0,-23,-1.0,-2.0,-7.0
China,2,26,1,1,6,1,3,Agnostic,-2.666666667,-0.666666667,2.6,58.0,35.0,8,6.0,-24,-13.0,25.0,-15.0
China,2,30,3,1,5,0,8,Agnostic,0.0,0.0,4.0,58.0,84.0,10,20.0,0,0.0,0.0,0.0
USA,1,31,3,5,5,0,0,Agnostic,-4.0,4.0,7.733333333,3.0,69.0,7,0.0,-24,6.0,28.0,-28.0
USA,1,42,3,2,6,0,3,Agnostic,0.166666667,4.0,4.066666667,3.0,40.0,11,0.0,-24,15.0,28.0,-28.0
USA,2,27,1,1,6,0,0,Agnostic,-0.166666667,-4.0,0.0,2.0,25.0,7,0.0,-24,15.0,-3.0,-25.0
USA,2,25,2,1,4,0,1,Agnostic,-2.166666667,-2.75,0.533333333,5.0,57.0,11,3.0,-12,-8.0,-16.0,-16.0
USA,2,26,2,1,5,0,0,Agnostic,-4.0,3.833333333,6.2,0.0,25.0,9,0.0,-24,4.0,-24.0,-23.0
USA,2,33,3,1,4,0,0,Agnostic,-2.0,-3.916666667,4.2,9.0,41.0,14,0.0,-24,-10.0,-18.0,23.0
USA,1,29,3,1,6,0,0,Agnostic,-4.0,1.75,3.4,7.0,32.0,7,2.0,-24,-5.0,14.0,-15.0
USA,1,23,2,1,8,0,1,Agnostic,-2.166666667,3.75,3.733333333,4.0,26.0,12,7.0,-24,9.0,28.0,-25.0
USA,1,30,2,1,5,0,0,Agnostic,-4.0,-1.25,3.8,4.0,41.0,13,0.0,-24,5.0,14.0,-14.0
USA,2,31,2,2,6,0,0,Agnostic,-0.666666667,0.083333333,0.266666667,5.0,49.0,13,0.0,-24,-5.0,3.0,10.0
USA,2,41,3,1,6,0,0,Agnostic,-4.0,-4.0,0.533333333,12.0,32.0,7,0.0,-24,2.0,20.0,-12.0
USA,1,26,2,1,2,1,4,Agnostic,0.666666667,0.916666667,0.933333333,10.0,33.0,9,3.0,-24,5.0,28.0,6.0
USA,2,57,3,1,6,1,6,Agnostic,1.166666667,3.25,4.8,2.0,31.0,8,9.0,-6,-11.0,26.0,-6.0
USA,2,25,2,1,6,3,7,Agnostic,0.5,2.666666667,3.733333333,1.0,34.0,11,0.0,-20,2.0,12.0,-2.0
USA,2,57,5,"5,7",2,0,0,Agnostic,-4.0,4.0,4.333333333,7.0,69.0,17,0.0,-24,-15.0,0.0,0.0
USA,1,56,5,2,4,0,1,Agnostic,-2.5,2.166666667,6.333333333,9.0,47.0,15,1.0,-18,8.0,26.0,-14.0
USA,1,28,3,1,7,0,1,Agnostic,-1.666666667,-0.916666667,4.933333333,5.0,38.0,11,6.0,-18,10.0,18.0,-17.0
USA,2,59,1,1,4,0,0,Agnostic,-1.0,-0.833333333,2.733333333,6.0,34.0,10,4.0,-24,-5.0,5.0,5.0
USA,2,25,2,1,3,0,3,Agnostic,1.833333333,0.916666667,4.6,6.0,33.0,7,0.0,-24,-1.0,23.0,-1.0
USA,1,51,3,1,6,0,0,Agnostic,-0.666666667,3.25,5.266666667,1.0,31.0,9,5.0,-12,9.0,28.0,-22.0
USA,1,47,2,1,3,0,4,Agnostic,-0.166666667,-0.083333333,4.4,10.0,25.0,10,4.0,-24,2.0,20.0,-13.0
USA,1,40,3,1,5,0,0,Agnostic,-0.833333333,-2.0,3.133333333,1.0,29.0,7,0.0,-18,14.0,19.0,1.0
USA,2,25,2,1,4,1,2,Agnostic,0.333333333,4.0,6.533333333,2.0,22.0,13,5.0,0,3.0,10.0,7.0
USA,2,25,1,1,2,0,1,Agnostic,-2.833333333,-4.0,0.2,3.0,34.0,10,1.0,-24,-5.0,10.0,-12.0
USA,2,25,1,1,4,7,7,Agnostic,2.333333333,-3.083333333,3.266666667,2.0,48.0,12,9.0,-24,5.0,13.0,6.0
USA,2,33,3,1,5,0,5,Agnostic,2.0,-3.0,1.4,2.0,31.0,8,1.0,-18,-2.0,4.0,-4.0
USA,2,50,1,1,4,0,4,Agnostic,0.0,-4.0,1.733333333,4.0,23.0,11,0.0,-24,-12.0,0.0,0.0
USA,1,28,1,1,5,0,0,Agnostic,-3.333333333,-4.0,1.4,9.0,42.0,7,0.0,-24,6.0,-28.0,28.0
USA,2,28,2,1,4,0,0,Agnostic,-4.0,-0.083333333,4.533333333,0.0,41.0,7,1.0,-24,6.0,21.0,-9.0
USA,2,54,3,1,7,0,6,Agnostic,0.0,-2.916666667,2.866666667,12.0,23.0,9,6.0,-24,1.0,16.0,28.0
USA,1,39,3,1,5,0,0,Agnostic,2.666666667,-2.666666667,3.4,2.0,21.0,6,0.0,-24,15.0,27.0,9.0
USA,2,26,2,2,5,0,0,Agnostic,0.5,2.25,3.866666667,7.0,30.0,9,0.0,-24,-11.0,-2.0,-3.0
USA,2,70,3,3,5,0,1,Agnostic,-0.666666667,2.5,3.866666667,8.0,42.0,10,0.0,-19,2.0,13.0,4.0
USA,1,38,3,5,5,0,8,Agnostic,1.5,-2.583333333,1.733333333,2.0,31.0,9,0.0,0,9.0,28.0,-28.0
USA,1,27,1,1,3,0,5,Agnostic,-0.166666667,-4.0,1.333333333,9.0,28.0,12,4.0,-24,-5.0,19.0,12.0
USA,2,22,2,1,4,0,0,Agnostic,0.0,-4.0,0.0,5.0,21.0,7,0.0,-24,15.0,-28.0,-28.0
USA,1,30,5,1,4,0,0,Agnostic,0.0,3.083333333,5.933333333,7.0,61.0,12,1.0,-24,6.0,27.0,-4.0
USA,2,25,1,1,4,3,6,Agnostic,2.5,3.833333333,6.8,9.0,67.0,12,0.0,-5,-15.0,-10.0,14.0
USA,1,27,2,2,3,0,0,Agnostic,-3.5,-4.0,0.266666667,1.0,38.0,7,0.0,-24,5.0,-2.0,28.0
USA,1,26,1,2,5,0,1,Agnostic,-0.666666667,0.75,4.8,8.0,41.0,15,1.0,-24,-5.0,5.0,0.0
USA,2,26,1,1,5,0,0,Agnostic,0.0,-1.0,2.0,1.0,49.0,13,0.0,0,-3.0,0.0,0.0
USA,2,33,3,1,5,1,4,Agnostic,1.833333333,1.666666667,6.533333333,6.0,34.0,11,3.0,-10,0.0,28.0,-12.0
USA,2,56,3,1,1,0,0,Agnostic,-4.0,-4.0,0.0,4.0,57.0,9,0.0,-24,-15.0,0.0,0.0
USA,2,38,1,5,4,0,2,Agnostic,-1.833333333,1.833333333,1.266666667,8.0,27.0,7,1.0,-24,2.0,25.0,-11.0
USA,2,28,1,1,4,0,0,Agnostic,-4.0,-0.5,3.0,1.0,33.0,7,0.0,-24,-10.0,1.0,-2.0
USA,1,62,5,1,4,4,4,Agnostic,1.333333333,-1.333333333,4.466666667,13.0,53.0,13,10.0,0,-5.0,0.0,0.0
USA,1,50,1,1,7,3,4,Agnostic,0.333333333,1.75,4.133333333,8.0,35.0,14,6.0,-24,5.0,20.0,-16.0
USA,2,22,3,4,2,0,0,Agnostic,0.333333333,0.0,4.133333333,0.0,34.0,15,0.0,-24,0.0,-28.0,-28.0
USA,1,29,1,1,5,0,4,Agnostic,0.833333333,1.0,6.466666667,7.0,41.0,14,2.0,-9,6.0,21.0,7.0
USA,2,35,1,1,3,0,0,Agnostic,-4.0,-0.583333333,3.466666667,13.0,52.0,12,0.0,-24,7.0,-6.0,-27.0
Turkey,2,22,1,7,8,1,6,Other/Syncretic,2.833333333,-3.166666667,2.0,57.0,26.0,6,11.0,-2,10.0,-23.0,19.0
Turkey,2,25,1,7,7,0,1,Other/Syncretic,0.333333333,-1.583333333,1.4,55.0,35.0,6,3.0,-24,5.0,20.0,-28.0
Turkey,1,23,2,"2,7",7,2,4,Other/Syncretic,-0.666666667,1.5,5.4,49.0,35.0,11,2.0,0,9.0,23.0,-17.0
Russia,2,37,5,1,7,1,4,Other/Syncretic,2.666666667,-4.0,0.666666667,56.0,34.0,12,4.0,-24,-2.0,0.0,0.0
Russia,1,32,3,1,7,2,4,Other/Syncretic,3.166666667,0.416666667,3.533333333,57.0,31.0,12,0.0,0,6.0,13.0,-11.0
Brazil,1,20,1,4,7,4,8,Other/Syncretic,3.5,-2.25,4.466666667,53.0,41.0,17,18.0,-19,6.0,17.0,-22.0
Russia,2,26,1,4,3,8,8,Other/Syncretic,2.0,-4.0,0.0,49.0,60.0,20,8.0,-24,-9.0,28.0,-28.0
Brazil,1,41,1,1,6,3,4,Other/Syncretic,4.0,-1.416666667,3.8,51.0,32.0,12,11.0,3,-11.0,28.0,-12.0
Brazil,1,55,2,3,8,4,8,Other/Syncretic,3.333333333,0.333333333,1.4,52.0,39.0,10,13.0,-20,11.0,-10.0,13.0
Brazil,1,40,1,7,3,8,8,Other/Syncretic,4.0,-2.0,4.466666667,47.0,75.0,16,14.0,5,-13.0,20.0,-10.0
Brazil,1,55,2,4,6,7,7,Other/Syncretic,4.0,4.0,6.0,47.0,27.0,14,22.0,17,-2.0,16.0,-24.0
Brazil,1,30,1,4,1,8,6,Other/Syncretic,4.0,-3.916666667,1.0,52.0,43.0,15,30.0,7,3.0,-1.0,-5.0
Brazil,2,60,2,1,7,6,8,Other/Syncretic,2.833333333,3.166666667,6.6,50.0,67.0,13,33.0,2,8.0,25.0,-11.0
Brazil,2,19,1,4,3,2,1,Other/Syncretic,2.0,-1.5,4.8,52.0,29.0,16,6.0,9,-8.0,14.0,-10.0
Brazil,1,30,1,1,5,2,2,Other/Syncretic,0.0,0.0,6.0,55.0,50.0,15,30.0,0,0.0,0.0,0.0
Brazil,1,53,5,7,9,0,8,Other/Syncretic,4.0,-4.0,0.0,39.0,49.0,15,14.0,8,-5.0,28.0,-28.0
Brazil,1,30,1,2,5,4,4,Other/Syncretic,0.333333333,0.0,3.533333333,48.0,69.0,16,21.0,3,0.0,28.0,-9.0
Brazil,1,36,1,1,5,7,7,Other/Syncretic,4.0,-3.833333333,2.4,46.0,51.0,13,28.0,-16,7.0,28.0,-28.0
Brazil,1,22,1,1,5,7,5,Other/Syncretic,3.5,-0.75,5.0,53.0,59.0,19,26.0,-3,-14.0,8.0,-18.0
Brazil,1,26,2,4,1,3,2,Other/Syncretic,2.5,,7.6,47.0,0.0,22,4.0,16,-11.0,4.0,2.0
Brazil,2,59,3,3,7,6,8,Other/Syncretic,3.833333333,-4.0,2.333333333,54.0,34.0,12,33.0,18,8.0,21.0,-28.0
Brazil,1,33,2,1,5,0,1,Other/Syncretic,1.166666667,4.0,5.733333333,53.0,36.0,17,2.0,-24,11.0,0.0,-24.0
Brazil,1,35,3,1,5,1,5,Other/Syncretic,3.0,-4.0,3.933333333,51.0,56.0,19,8.0,-24,5.0,0.0,-24.0
Brazil,1,34,5,1,2,4,6,Other/Syncretic,3.333333333,4.0,5.333333333,46.0,63.0,20,26.0,-12,-7.0,5.0,-1.0
Brazil,1,51,1,2,5,4,6,Other/Syncretic,2.5,-4.0,1.133333333,50.0,47.0,15,16.0,-2,8.0,12.0,-28.0
India,2,35,3,1,7,6,7,Other/Syncretic,3.333333333,-2.416666667,5.8,57.0,26.0,10,25.0,13,5.0,21.0,-27.0
India,2,23,2,4,2,0,3,Other/Syncretic,2.5,1.083333333,2.133333333,53.0,40.0,13,16.0,-16,11.0,27.0,-4.0
China,1,29,1,1,5,5,4,Other/Syncretic,0.833333333,0.0,5.266666667,57.0,50.0,9,20.0,-4,-3.0,14.0,-10.0
USA,2,42,1,1,3,0,8,Other/Syncretic,3.333333333,2.0,5.866666667,16.0,48.0,12,8.0,-4,-8.0,28.0,-28.0
USA,2,55,3,3,7,6,6,Other/Syncretic,2.833333333,0.0,2.933333333,4.0,21.0,7,8.0,6,15.0,0.0,0.0
USA,2,62,2,3,3,1,2,Other/Syncretic,0.166666667,1.25,3.866666667,3.0,31.0,7,2.0,-16,-15.0,7.0,-23.0
USA,1,36,1,1,5,0,4,Other/Syncretic,2.166666667,-3.166666667,1.666666667,3.0,26.0,9,8.0,-15,0.0,26.0,-28.0
USA,1,35,1,1,5,2,6,Other/Syncretic,4.0,3.0,7.466666667,7.0,61.0,22,11.0,-3,-14.0,21.0,-28.0
USA,2,26,1,1,4,8,8,Other/Syncretic,1.0,-4.0,0.533333333,8.0,52.0,12,12.0,-24,-5.0,0.0,4.0
USA,1,54,5,2,2,7,7,Other/Syncretic,4.0,-1.166666667,1.8,16.0,30.0,9,26.0,-24,3.0,21.0,-8.0
USA,1,38,3,7,7,4,5,Other/Syncretic,-2.5,0.916666667,4.733333333,3.0,21.0,5,17.0,-24,11.0,28.0,-28.0
USA,2,54,5,1,4,0,8,Other/Syncretic,2.166666667,-3.0,3.133333333,11.0,21.0,9,5.0,1,6.0,13.0,-24.0
USA,1,29,2,1,2,5,8,Other/Syncretic,4.0,0.666666667,5.866666667,6.0,41.0,13,4.0,-24,-8.0,28.0,-2.0
USA,1,44,3,2,7,5,8,Other/Syncretic,2.833333333,-3.666666667,2.133333333,4.0,24.0,9,3.0,-24,1.0,27.0,-28.0
USA,1,50,3,1,3,6,8,Other/Syncretic,3.5,-3.333333333,2.2,7.0,36.0,11,12.0,0,8.0,20.0,2.0
USA,1,27,3,1,8,0,8,Other/Syncretic,4.0,0.0,4.066666667,12.0,24.0,9,0.0,-24,0.0,4.0,0.0
Indonesia,1,24,1,2,7,1,6,Other/Syncretic,1.0,-3.333333333,2.0,53.0,34.0,8,6.0,-11,7.0,-4.0,9.0
Russia,2,29,2,1,8,5,5,Christian,4.0,3.583333333,7.333333333,57.0,24.0,14,36.0,23,15.0,25.0,27.0
Russia,1,27,1,1,5,5,3,Christian,3.833333333,3.0,4.266666667,40.0,53.0,17,17.0,10,-14.0,27.0,-8.0
Russia,1,17,1,5,4,2,5,Other/Syncretic,3.0,3.833333333,7.533333333,57.0,58.0,15,2.0,-3,-1.0,14.0,4.0
Indonesia,2,34,3,1,7,7,7,Other/Syncretic,4.0,-3.0,4.133333333,56.0,32.0,7,32.0,24,13.0,16.0,-16.0
India,2,34,3,1,4,4,6,Other/Syncretic,2.666666667,3.083333333,7.533333333,54.0,40.0,14,7.0,12,9.0,0.0,0.0
China,2,52,3,1,7,8,8,Other/Syncretic,4.0,-3.0,0.0,49.0,21.0,5,26.0,17,8.0,28.0,0.0
Indonesia,2,55,3,2,8,8,7,Other/Syncretic,4.0,4.0,8.0,49.0,76.0,23,40.0,16,12.0,28.0,-12.0
USA,2,28,1,2,2,1,2,Agnostic,0.0,-1.5,3.0,4.0,73.0,13,12.0,-24,-4.0,-4.0,-8.0
USA,2,31,2,1,7,1,5,Agnostic,2.166666667,-1.416666667,3.866666667,6.0,43.0,13,8.0,-24,-2.0,10.0,-15.0
Brazil,2,36,2,1,2,0,2,Christian,3.833333333,-3.583333333,0.0,46.0,52.0,19,29.0,20,7.0,28.0,-28.0
Brazil,2,29,5,4,5,6,6,Christian,3.166666667,0.0,5.666666667,49.0,61.0,16,11.0,-3,-14.0,27.0,-6.0
Indonesia,2,27,3,1,10,2,1,Other/Syncretic,1.833333333,2.833333333,7.266666667,49.0,36.0,19,9.0,0,11.0,20.0,-13.0
Indonesia,2,29,3,1,5,8,8,Other/Syncretic,4.0,-4.0,0.0,48.0,22.0,8,40.0,24,12.0,28.0,4.0
India,2,22,1,1,6,8,8,Christian,4.0,-2.166666667,3.866666667,52.0,71.0,9,40.0,20,14.0,28.0,-24.0
Thailand,1,29,3,1,4,8,8,Other/Syncretic,4.0,0.916666667,5.133333333,41.0,60.0,19,35.0,23,-3.0,25.0,3.0
Indonesia,2,35,3,1,7,5,5,Other/Syncretic,3.0,-1.833333333,3.2,51.0,46.0,17,24.0,17,10.0,21.0,21.0
Thailand,1,44,1,2,3,8,8,Other/Syncretic,2.666666667,2.083333333,4.266666667,47.0,56.0,12,31.0,24,9.0,28.0,4.0
Thailand,1,37,1,2,5,5,4,Other/Syncretic,1.833333333,-4.0,1.866666667,52.0,50.0,9,22.0,7,4.0,18.0,-25.0
China,2,18,2,4,3,1,3,Other/Syncretic,0.0,-3.416666667,1.4,56.0,29.0,9,3.0,-6,-1.0,2.0,-7.0
Thailand,2,21,1,1,3,6,8,Other/Syncretic,3.333333333,-1.75,6.533333333,48.0,50.0,18,33.0,8,11.0,19.0,2.0
Thailand,2,29,2,1,6,7,7,Other/Syncretic,3.666666667,2.416666667,6.6,45.0,54.0,14,24.0,12,-11.0,28.0,-25.0
Thailand,1,20,1,"5,7",6,8,8,Other/Syncretic,4.0,2.25,3.466666667,51.0,41.0,14,30.0,24,13.0,28.0,-23.0
Thailand,2,19,1,2,5,5,4,Other/Syncretic,0.666666667,1.333333333,2.0,58.0,30.0,9,20.0,7,1.0,10.0,2.0
Thailand,2,30,3,1,4,5,5,Other/Syncretic,1.666666667,1.916666667,5.533333333,51.0,44.0,9,24.0,-12,0.0,15.0,-4.0
India,2,19,1,2,5,6,5,Hindu,2.5,0.25,4.866666667,54.0,48.0,14,33.0,1,-1.0,13.0,2.0
Indonesia,2,38,3,2,5,4,3,Muslim,4.0,3.0,7.2,52.0,40.0,10,28.0,24,-7.0,28.0,12.0
Indonesia,2,18,1,2,4,6,6,Muslim,3.666666667,-1.333333333,3.2,53.0,48.0,13,32.0,18,3.0,24.0,-16.0
Indonesia,1,25,1,1,7,3,4,Muslim,1.333333333,1.0,4.533333333,58.0,47.0,15,24.0,3,10.0,10.0,8.0
Indonesia,2,25,2,1,4,5,5,Muslim,4.0,-3.666666667,2.733333333,53.0,27.0,7,33.0,24,1.0,28.0,0.0
Turkey,1,40,3,1,7,5,6,Agnostic,3.0,0.75,4.733333333,42.0,52.0,18,13.0,9,-9.0,8.0,-17.0
Turkey,2,25,3,1,6,4,8,Agnostic,0.5,4.0,8.0,51.0,63.0,17,7.0,-13,-12.0,26.0,-20.0
Russia,2,42,3,2,6,2,6,Other/Syncretic,4.0,-1.666666667,2.333333333,55.0,33.0,11,9.0,-8,7.0,10.0,2.0
Russia,1,24,2,1,4,1,5,Atheist,-3.166666667,-3.666666667,0.0,57.0,34.0,8,7.0,-24,8.0,19.0,-16.0
Russia,2,31,2,2,7,5,5,Atheist,1.5,0.0,3.866666667,49.0,51.0,12,7.0,9,-3.0,12.0,-14.0
Russia,1,41,3,1,3,2,3,Atheist,3.0,-4.0,2.866666667,49.0,46.0,8,1.0,-24,-2.0,0.0,0.0
Russia,1,32,1,1,4,6,7,Agnostic,4.0,-3.833333333,2.066666667,48.0,41.0,8,18.0,8,7.0,13.0,-24.0
Russia,2,42,3,1,4,1,3,Agnostic,0.0,0.0,5.933333333,53.0,36.0,9,4.0,0,-6.0,-3.0,-8.0
India,2,43,3,2,6,8,8,Christian,0.333333333,0.25,0.266666667,47.0,39.0,11,36.0,24,7.0,27.0,-12.0
USA,1,30,3,2,4,6,8,Christian,4.0,2.0,6.133333333,5.0,25.0,7,23.0,12,5.0,28.0,-4.0
Indonesia,2,19,1,7,6,3,3,Other/Syncretic,2.166666667,2.583333333,6.466666667,56.0,44.0,14,16.0,14,7.0,17.0,-9.0
Russia,1,38,2,2,5,1,6,Other/Syncretic,-2.833333333,-2.75,1.866666667,48.0,35.0,12,6.0,-24,-9.0,-16.0,-28.0
Russia,1,21,2,4,3,0,4,Other/Syncretic,-0.666666667,4.0,7.533333333,53.0,54.0,20,1.0,-24,-1.0,28.0,-23.0
Russia,1,19,1,4,2,4,5,Other/Syncretic,2.5,-1.666666667,1.6,55.0,46.0,12,9.0,5,15.0,8.0,-20.0
India,1,25,1,2,4,5,5,Other/Syncretic,0.5,-2.166666667,2.266666667,53.0,56.0,18,24.0,10,-5.0,14.0,-2.0
China,2,36,2,1,2,0,1,Atheist,-3.833333333,-3.0,3.2,56.0,30.0,7,0.0,-24,-11.0,-16.0,-28.0
China,2,47,3,1,4,1,1,Atheist,-2.666666667,1.25,5.333333333,57.0,39.0,11,5.0,-24,-10.0,1.0,5.0
China,2,65,3,3,3,0,6,Atheist,-3.833333333,-3.5,4.066666667,51.0,29.0,9,3.0,-24,-10.0,21.0,-4.0
China,2,30,3,1,5,0,1,Atheist,-1.333333333,-3.666666667,3.933333333,56.0,48.0,10,11.0,-18,-1.0,19.0,-16.0
USA,2,33,3,1,5,0,0,Atheist,-3.5,1.0,5.666666667,8.0,27.0,9,0.0,-24,5.0,28.0,-19.0
USA,1,22,1,1,2,0,4,Agnostic,1.0,-2.5,2.8,6.0,33.0,11,0.0,-24,7.0,6.0,20.0
USA,2,26,1,1,4,0,0,Agnostic,-3.5,4.0,5.066666667,4.0,68.0,16,0.0,-24,-14.0,23.0,-21.0
USA,1,20,3,1,2,0,0,Agnostic,-4.0,3.083333333,7.733333333,14.0,78.0,19,0.0,-24,-8.0,-28.0,16.0
Brazil,1,21,2,4,4,4,5,,1.333333333,3.166666667,5.8,50.0,45.0,12,5.0,-2,-2.0,25.0,-11.0
Brazil,2,28,3,1,6,0,8,,3.0,-2.666666667,1.866666667,51.0,54.0,21,5.0,-24,8.0,14.0,-26.0
Turkey,2,18,1,2,3,0,7,Atheist,-3.833333333,1.916666667,3.866666667,54.0,45.0,13,2.0,-24,-10.0,21.0,-22.0
Russia,1,20,1,4,6,0,2,Atheist,-2.833333333,-3.916666667,4.133333333,56.0,60.0,12,2.0,-11,0.0,10.0,-6.0
